,rank,asin,product_title,product_price,product_star_rating,product_num_ratings,product_url,product_photo,rank_change_label,country,page
85,86,B07DSXB3ZG,Guardian Total Security 1 User 1 Year,₹330.00,4.4,830.0,https://www.amazon.in/dp/B07DSXB3ZG,"https://images-eu.ssl-images-amazon.com/images/I/61GreXDPYtL._AC_UL900_SR900,600_.jpg",,IN,2
86,87,B07C81JC3S,"Eset Mobile Security for Android Latest Version - 1 Device, 1 Year (Email Delivery in 2 Hours - No CD)",₹160.00,4.3,600.0,https://www.amazon.in/dp/B07C81JC3S,"https://images-eu.ssl-images-amazon.com/images/I/71pBp7t83YL._AC_UL900_SR900,600_.jpg",,IN,2
87,88,B0FHBJV4NC,Win 10 Pro Product License Key - 1 User Lifetime Validity One Pc (Quick Email Delivery),₹347.00,3.6,3.0,https://www.amazon.in/dp/B0FHBJV4NC,"https://images-eu.ssl-images-amazon.com/images/I/51XBiJMn+hL._AC_UL900_SR900,600_.jpg",,IN,2
88,89,B0DKNNQBP9,"CCleaner Professional Plus| 3 Devices 3 Years | Windows PC, Mac & Android | Boost your device performance | Email Delivery in",₹899.00,4.5,36.0,https://www.amazon.in/dp/B0DKNNQBP9,"https://images-eu.ssl-images-amazon.com/images/I/614P11eKWgL._AC_UL900_SR900,600_.jpg",,IN,2
89,90,B073VKWTZG,Kaspersky Standard Security 2025 | 1 Device | 1 Year | Digital Download | Instant Delivery - No CD,₹301.00,4.3,8536.0,https://www.amazon.in/dp/B073VKWTZG,"https://images-eu.ssl-images-amazon.com/images/I/71M+Mklp+fL._AC_UL900_SR900,600_.jpg",,IN,2
90,91,B0DQPZ8YV6,Quick Heal | Antivirus Pro | 1 user | 3 Years | AI Based Device Security for Laptop | Email and Browsing Protection (Email De,"₹1,133.00",5,6.0,https://www.amazon.in/dp/B0DQPZ8YV6,"https://images-eu.ssl-images-amazon.com/images/I/61jm+YZTgbL._AC_UL900_SR900,600_.jpg",,IN,2
91,92,B0FK3M92F3,"Ms Home Full Suite 2024 for MacOS (Latest 2026 Updated Edition) | Lifetime License for all Mac (Supports M1, M2, M3, M4) | Pr","₹2,199.00",4,5.0,https://www.amazon.in/dp/B0FK3M92F3,"https://images-eu.ssl-images-amazon.com/images/I/61xUDeIgPrL._AC_UL900_SR900,600_.jpg",,IN,2
92,93,B07C7YTHYD,NPAV | Net Protector | Anti-Virus Pro | Latest Version | 1 PC | 1 Year | Email Delivery in 1 Hour - No CD,₹280.00,4,1157.0,https://www.amazon.in/dp/B07C7YTHYD,"https://images-eu.ssl-images-amazon.com/images/I/81uCf1cwJDL._AC_UL900_SR900,600_.jpg",,IN,2
93,94,B0F67LM1M7,Microsoft 365 Family – 6 Users- up to 6 TB of cloud storage (1 TB per person)- Advanced security - Innovative apps with AI - ,"₹7,279.00",4.8,6.0,https://www.amazon.in/dp/B0F67LM1M7,"https://images-eu.ssl-images-amazon.com/images/I/51+kv4pT4pL._AC_UL900_SR900,600_.jpg",,IN,2
94,95,B086N1TZKP,"Norton 360 Deluxe |3 Users 3 Years|Total Security for PC, Mac, Android or iOS|Additionally Includes Password Manager,PC Cloud","₹2,459.00",4.6,133.0,https://www.amazon.in/dp/B086N1TZKP,"https://images-eu.ssl-images-amazon.com/images/I/71SiB3eSUwL._AC_UL900_SR900,600_.jpg",,IN,2
95,96,B073VKTK9D,"Bitdefender - 3 Devices,1 Year - Total Security | Windows| Mac| Android|iOS | Latest Version | (Single Activation Code) Email",₹616.00,4.2,769.0,https://www.amazon.in/dp/B073VKTK9D,"https://images-eu.ssl-images-amazon.com/images/I/81LUDVDsxsL._AC_UL900_SR900,600_.jpg",,IN,2
96,97,B086XSDRQP,"Norton 360 Standard |1 User 1 Year|Total Security for PC, Mac, Android or iOS|Additionally Includes Password Manager, PC Clou",₹759.00,4.2,927.0,https://www.amazon.in/dp/B086XSDRQP,"https://images-eu.ssl-images-amazon.com/images/I/71JNDSHeUIL._AC_UL900_SR900,600_.jpg",,IN,2
97,98,B073VLNGJY,"Bitdefender - 1 Computer,1 Year - Internet Security | Windows | Latest Version | Email Delivery in 2 Hours- No CD |",₹266.00,4.3,1021.0,https://www.amazon.in/dp/B073VLNGJY,"https://images-eu.ssl-images-amazon.com/images/I/81eQOXo3BvL._AC_UL900_SR900,600_.jpg",,IN,2
98,99,B0868VYJ9Y,Quick Heal Total Security Multi Device 3 Year 3 Devices (SINGLE KEY) (Email Delivery in 1 Hour - No CD),"₹4,074.00",4.4,488.0,https://www.amazon.in/dp/B0868VYJ9Y,"https://images-eu.ssl-images-amazon.com/images/I/61LrzSPROkL._AC_UL900_SR900,600_.jpg",,IN,2
99,100,B01N6B67AV,"McAfee Mobile Security 1 Device, 1 Year- Product Key (Activation Key Card)",₹199.00,4,988.0,https://www.amazon.in/dp/B01N6B67AV,"https://images-eu.ssl-images-amazon.com/images/I/61Ez2Vg5vXL._AC_UL900_SR900,600_.jpg",,IN,2
100,1,B0DGVQMGBB,"Microsoft Office Home 2024 | Classic Apps: Word, Excel, PowerPoint | One-Time Purchase for 1 PC/MAC | Instant Download | Form",$149.99,4,1069.0,https://www.amazon.com/dp/B0DGVQMGBB,"https://images-na.ssl-images-amazon.com/images/I/61phY52G-OL._AC_UL900_SR900,600_.jpg",,US,1
101,2,B0DHYGWYJ6,"TurboTax Deluxe 2024 Tax Software, Federal & State Tax Return [PC/MAC Download]",$79.99,4.3,13491.0,https://www.amazon.com/dp/B0DHYGWYJ6,"https://images-na.ssl-images-amazon.com/images/I/71UbHaUeeUL._AC_UL900_SR900,600_.jpg",,US,1
102,3,B07Q6B5YL5,"Norton 360 Premium 2025, Antivirus software for 10 Devices with Auto-Renewal – Includes Advanced AI Scam Protection, VPN, Dar",$29.99,4.1,5283.0,https://www.amazon.com/dp/B07Q6B5YL5,"https://images-na.ssl-images-amazon.com/images/I/71BOIz4Tx1L._AC_UL900_SR900,600_.jpg",,US,1
103,4,B0823GT5JG,iFit Train - Monthly Membership,$15.00,3.4,616.0,https://www.amazon.com/dp/B0823GT5JG,"https://images-na.ssl-images-amazon.com/images/I/61py58y88zL._AC_UL900_SR900,600_.jpg",,US,1
104,5,B09MYJ1R6L,Microsoft System Builder | Windоws 11 Home | Intended use for new systems | Install on a new PC | Branded by Microsoft,$119.99,4,2010.0,https://www.amazon.com/dp/B09MYJ1R6L,"https://images-na.ssl-images-amazon.com/images/I/61JfosHunyL._AC_UL900_SR900,600_.jpg",,US,1
105,6,B0BB2GF9WW,"McAfee Total Protection 5-Device 2025 | Security Software Includes Antivirus, Secure VPN, Scam Protection, Identity Monitorin",$19.99,4.3,1776.0,https://www.amazon.com/dp/B0BB2GF9WW,"https://images-na.ssl-images-amazon.com/images/I/71VUdZ4iJhL._AC_UL900_SR900,600_.jpg",,US,1
106,7,B0DHYHPSMC,"TurboTax Home & Business 2024 Tax Software, Federal & State Tax Return [PC/MAC (MacOS Ventura 13 or Sonoma 14 is required for",$129.99,4.3,3557.0,https://www.amazon.com/dp/B0DHYHPSMC,"https://images-na.ssl-images-amazon.com/images/I/71b5aAzdXOL._AC_UL900_SR900,600_.jpg",,US,1
107,8,B0DHYH1R3N,"TurboTax Premier 2024 Tax Software, Federal & State Tax Return [PC/MAC Download]",$114.99,4.2,4866.0,https://www.amazon.com/dp/B0DHYH1R3N,"https://images-na.ssl-images-amazon.com/images/I/71yj6wGqynL._AC_UL900_SR900,600_.jpg",,US,1
108,9,B07Q33SJDW,"Norton 360 Deluxe 2025, Antivirus software for 5 Devices with Auto-Renewal – Includes Advanced AI Scam Protection, VPN, Dark ",$24.99,4,15600.0,https://www.amazon.com/dp/B07Q33SJDW,"https://images-na.ssl-images-amazon.com/images/I/71dIA+61J2L._AC_UL900_SR900,600_.jpg",,US,1
109,10,B0CLBV27N2,"[Old Version] TurboTax Deluxe 2023, Federal & State Tax Return [PC/Mac Download]",$69.99,4.4,16323.0,https://www.amazon.com/dp/B0CLBV27N2,"https://images-na.ssl-images-amazon.com/images/I/719rCYQpjdL._AC_UL900_SR900,600_.jpg",,US,1
110,11,B07K98XDX8,"McAfee Total Protection 3-Device 2025 Ready |Security Software Includes Antivirus, Secure VPN, Password Manager, Identity Mon",$24.99,4.1,5844.0,https://www.amazon.com/dp/B07K98XDX8,"https://images-na.ssl-images-amazon.com/images/I/61RKiI+ILuL._AC_UL900_SR900,600_.jpg",,US,1
111,12,B0DJQ2V9QR,H&R Block Tax Software Deluxe + State 2024 with Refund Bonus Offer (Amazon Exclusive) Win/Mac [PC/Mac Online Code],$59.99,4.2,3400.0,https://www.amazon.com/dp/B0DJQ2V9QR,"https://images-na.ssl-images-amazon.com/images/I/51+fonAXhPL._AC_UL900_SR900,600_.jpg",,US,1
112,13,B07F3TQ6DQ,"Microsoft 365 Personal | 12-Month Subscription, 1 person | Word, Excel, PowerPoint | 1TB OneDrive cloud storage | PC/Mac Inst",$99.99,4.3,11152.0,https://www.amazon.com/dp/B07F3TQ6DQ,"https://images-na.ssl-images-amazon.com/images/I/61PQwdsf8aL._AC_UL900_SR900,600_.jpg",,US,1
113,14,B076VQ4Y4J,"Laplink PCmover Ultimate 11 - Migration of your Applications, Files and Settings from an Old PC to a New PC - Data Transfer S",$41.95,4.1,5755.0,https://www.amazon.com/dp/B076VQ4Y4J,"https://images-na.ssl-images-amazon.com/images/I/71U0TfOBbWL._AC_UL900_SR900,600_.jpg",,US,1
114,15,B09WCTTXQ6,"Windows 11 Pro Upgrade, from Windows 11 Home (Digital Download)",$99.00,3.8,690.0,https://www.amazon.com/dp/B09WCTTXQ6,"https://images-na.ssl-images-amazon.com/images/I/61R6ivLSfrL._AC_UL900_SR900,600_.jpg",,US,1
115,16,B0CPH9FWB4,Wyze Security Plan - Cam Unlimited | Unlimited Cameras | 1 Month Subscription. Full AI features | Facial Recognition for Frie,$9.99,4,316.0,https://www.amazon.com/dp/B0CPH9FWB4,"https://images-na.ssl-images-amazon.com/images/I/612-BLf1rbL._AC_UL900_SR900,600_.jpg",,US,1
116,17,B0DHYL1TLZ,"TurboTax Business 2024 Tax Software, Federal Tax Return [PC Download]",$189.99,4.2,924.0,https://www.amazon.com/dp/B0DHYL1TLZ,"https://images-na.ssl-images-amazon.com/images/I/71NKT0cDwnL._AC_UL900_SR900,600_.jpg",,US,1
117,18,B092M5G1G7,Mullvad VPN | 12 Months for 5 Devices | Protect Your Privacy with Easy-To-Use Security VPN Service,$57.00,4.7,1157.0,https://www.amazon.com/dp/B092M5G1G7,"https://images-na.ssl-images-amazon.com/images/I/61IHAqDMolL._AC_UL900_SR900,600_.jpg",,US,1
118,19,B0BB2N69J8,"McAfee Total Protection 3-Device 2025 | Security Software Includes Antivirus, Secure VPN, Scam Protection, Identity Monitorin",$21.99,4.1,5844.0,https://www.amazon.com/dp/B0BB2N69J8,"https://images-na.ssl-images-amazon.com/images/I/71nWXo6d9iL._AC_UL900_SR900,600_.jpg",,US,1
119,20,B0DHYJ23KG,"TurboTax Deluxe 2024 Tax Software, Federal Tax Return [PC/MAC Download]",$69.99,4.3,2830.0,https://www.amazon.com/dp/B0DHYJ23KG,"https://images-na.ssl-images-amazon.com/images/I/71QcK4dsRbL._AC_UL900_SR900,600_.jpg",,US,1
120,21,B0CLC5MKTP,"[Old Version] TurboTax Home & Business 2023, Federal & State Tax Return [PC/Mac Download]",$119.99,4.4,4911.0,https://www.amazon.com/dp/B0CLC5MKTP,"https://images-na.ssl-images-amazon.com/images/I/71K4wikrrkL._AC_UL900_SR900,600_.jpg",,US,1
121,22,B0CPHLSZSF,"Wyze Security Plan - Cam Plus | 1 Camera | 1 Month Subscription. AI features | Smart Detection for Person, Pet, Package, Vehi",$2.99,4,316.0,https://www.amazon.com/dp/B0CPHLSZSF,"https://images-na.ssl-images-amazon.com/images/I/51Eot83FeaL._AC_UL900_SR900,600_.jpg",,US,1
122,23,B07K98LLVV,"McAfee Total Protection 5-Device 2025 Ready | Security Software Includes Antivirus, Secure VPN, Password Manager, Identity Mo",$24.99,4.3,1776.0,https://www.amazon.com/dp/B07K98LLVV,"https://images-na.ssl-images-amazon.com/images/I/61fTDO2RDEL._AC_UL900_SR900,600_.jpg",,US,1
123,24,B07Q8JGCSQ,"Norton 360 Deluxe 2025, Antivirus software for 3 Devices with Auto-Renewal – Includes Advanced AI Scam Protection, VPN, Dark ",$29.99,3.9,5890.0,https://www.amazon.com/dp/B07Q8JGCSQ,"https://images-na.ssl-images-amazon.com/images/I/719bgx+IiYL._AC_UL900_SR900,600_.jpg",,US,1
124,25,B0CLBVVRF3,"[Old Version] TurboTax Premier 2023, Federal & State Tax Return [PC/Mac Download]",$104.99,4.4,6483.0,https://www.amazon.com/dp/B0CLBVVRF3,"https://images-na.ssl-images-amazon.com/images/I/71ABLSmFI3L._AC_UL900_SR900,600_.jpg",,US,1
125,26,B07CYFFH4H,Bitdefender Total Security - 5 Devices | 1 year Subscription | PC/Mac | Activation Code by email,$44.99,4.2,2531.0,https://www.amazon.com/dp/B07CYFFH4H,"https://images-na.ssl-images-amazon.com/images/I/81tKxKRWTlL._AC_UL900_SR900,600_.jpg",,US,1
126,27,B07DDJRKWV,Webroot Internet Security Plus | Antivirus Software 2025 | 3 Device | 1 Year Download for PC/Mac/Chromebook/Android/IOS + Pas,$19.99,4.3,1271.0,https://www.amazon.com/dp/B07DDJRKWV,"https://images-na.ssl-images-amazon.com/images/I/71KhybsqehL._AC_UL900_SR900,600_.jpg",,US,1
127,28,B0CFSX431Z,Quicken Classic Deluxe for New Subscribers| 1 Year [PC/Mac Online Code],$41.99,3.7,405.0,https://www.amazon.com/dp/B0CFSX431Z,"https://images-na.ssl-images-amazon.com/images/I/61ypcFpjCuL._AC_UL900_SR900,600_.jpg",,US,1
128,29,B0DT54B895,"Microsoft Office Home & Business 2024 | Classic Desktop Apps: Word, Excel, PowerPoint, Outlook and OneNote | One-Time Purchas",$249.99,3.9,35.0,https://www.amazon.com/dp/B0DT54B895,"https://images-na.ssl-images-amazon.com/images/I/5142rSuCQ-L._AC_UL900_SR900,600_.jpg",,US,1
129,30,B092M55HJ2,Mullvad VPN | 6 Months for 5 Devices | Protect Your Privacy with Easy-To-Use Security VPN Service,$29.00,4.7,1157.0,https://www.amazon.com/dp/B092M55HJ2,"https://images-na.ssl-images-amazon.com/images/I/61+MBtXYA1L._AC_UL900_SR900,600_.jpg",,US,1
130,31,B0CJCWHXH2,(Old Version) H&R Block Tax Software Deluxe + State 2023 with Refund Bonus Offer (Amazon Exclusive) (PC/MAC Download),$49.99,4.2,4631.0,https://www.amazon.com/dp/B0CJCWHXH2,"https://images-na.ssl-images-amazon.com/images/I/51WNth-N57L._AC_UL900_SR900,600_.jpg",,US,1
131,32,B07Q6ZPC1Q,"Acrobat Pro | 1-Month Subscription | PDF Software |Convert, Edit, E-Sign, Protect |Activation Required [PC/Mac Online Code]",$29.99,3.6,1441.0,https://www.amazon.com/dp/B07Q6ZPC1Q,"https://images-na.ssl-images-amazon.com/images/I/517ul+lt2GL._AC_UL900_SR900,600_.jpg",,US,1
132,33,B07BFRVMMN,"McAfee Total Protection Unlimited Devices 2025 | Security Software Includes Antivirus, Secure VPN, Scam Protection, Identity ",$29.99,4.2,2865.0,https://www.amazon.com/dp/B07BFRVMMN,"https://images-na.ssl-images-amazon.com/images/I/61LTXYE0YRL._AC_UL900_SR900,600_.jpg",,US,1
133,34,B07F3SNQT5,"Microsoft 365 Family | 12-Month Subscription, Up to 6 People | Word, Excel, PowerPoint | 1TB OneDrive Cloud Storage | PC/MAC ",$129.99,4.4,2854.0,https://www.amazon.com/dp/B07F3SNQT5,"https://images-na.ssl-images-amazon.com/images/I/61mPBUmHt1L._AC_UL900_SR900,600_.jpg",,US,1
134,35,B09MYBD79G,Microsoft OEM System Builder | Windоws 11 Pro | Intended use for new systems | Authorized by Microsoft,$146.18,4,2010.0,https://www.amazon.com/dp/B09MYBD79G,"https://images-na.ssl-images-amazon.com/images/I/61p-Ylv5vtL._AC_UL900_SR900,600_.jpg",,US,1
135,36,B07DDNL2BJ,Webroot Antivirus Software 2025 | 3 Device | 1 Year Download for PC/Mac,$17.99,4.3,3060.0,https://www.amazon.com/dp/B07DDNL2BJ,"https://images-na.ssl-images-amazon.com/images/I/71564zohGmL._AC_UL900_SR900,600_.jpg",,US,1
136,37,B0BB2N2YQ9,McAfee AntiVirus 2025 Software | Real-Time PC Protection from New and Evolving Threats | 1-Year Subscription with Auto-Renewa,$12.99,4.1,964.0,https://www.amazon.com/dp/B0BB2N2YQ9,"https://images-na.ssl-images-amazon.com/images/I/61j5RRUwXdL._AC_UL900_SR900,600_.jpg",,US,1
137,38,B07VGCN1K2,"Norton 360 Platinum 2025, Antivirus software for 20 Devices with Auto-Renewal – 3 Months FREE - Includes Advanced AI Scam Pro",$39.99,4.2,2195.0,https://www.amazon.com/dp/B07VGCN1K2,"https://images-na.ssl-images-amazon.com/images/I/71OFYR9xzUL._AC_UL900_SR900,600_.jpg",,US,1
138,39,B07QHLRL1H,PCmover Professional 11 (1 Use) [PC Download],$29.95,3.7,1204.0,https://www.amazon.com/dp/B07QHLRL1H,"https://images-na.ssl-images-amazon.com/images/I/71+be+kE1HL._AC_UL900_SR900,600_.jpg",,US,1
139,40,B07DDL3N69,Webroot Internet Security Complete | Antivirus Software 2025 | 5 Device | 1 Year Download for PC/Mac/Chromebook/Android/IOS +,$29.99,4.2,1882.0,https://www.amazon.com/dp/B07DDL3N69,"https://images-na.ssl-images-amazon.com/images/I/71dSKXXc54L._AC_UL900_SR900,600_.jpg",,US,1
140,41,B0CJYL7JYV,"[Old Version] TurboTax Deluxe 2023, Federal & State Tax Return [PC/Mac Disc]",$56.69,4.4,16323.0,https://www.amazon.com/dp/B0CJYL7JYV,"https://images-na.ssl-images-amazon.com/images/I/71Eulvi6neL._AC_UL900_SR900,600_.jpg",,US,1
141,42,B07Q4QZGFR,"Adobe Acrobat Pro | PDF Software | Convert, Edit, E-Sign, Protect | PC/Mac Online Code | Activation Required",$239.88,4.2,1150.0,https://www.amazon.com/dp/B07Q4QZGFR,"https://images-na.ssl-images-amazon.com/images/I/51XI9kYWK8L._AC_UL900_SR900,600_.jpg",,US,1
142,43,B0771TK6CR,"Laplink PCmover Ultimate 11 - Migration of your Applications, Files, and Settings from an Old PC to a New PC - Data Transfer ",$63.95,4.1,5755.0,https://www.amazon.com/dp/B0771TK6CR,"https://images-na.ssl-images-amazon.com/images/I/71nJCayUByL._AC_UL900_SR900,600_.jpg",,US,1
143,44,B09VLYKW94,"Norton Utilities Ultimate for 10 Devices, Keep your devices running like new - for Windows PC, Android and iOS (Download)",$39.99,4.1,830.0,https://www.amazon.com/dp/B09VLYKW94,"https://images-na.ssl-images-amazon.com/images/I/51EzRHdZ7lL._AC_UL900_SR900,600_.jpg",,US,1
144,45,B07QCVZW81,"Norton 360 Premium, Antivirus software for 10 Devices with Auto-Renewal – Includes Advanced AI Scam Protection, VPN, Dark Web",$29.99,4.2,11030.0,https://www.amazon.com/dp/B07QCVZW81,"https://images-na.ssl-images-amazon.com/images/I/71zyM-0FAQL._AC_UL900_SR900,600_.jpg",,US,1
145,46,B09H7F77JR,"Microsoft Office Home & Business 2021 | Word, Excel, PowerPoint, Outlook | One-time purchase for 1 PC or Mac | Instant Downlo",$229.99,4.1,987.0,https://www.amazon.com/dp/B09H7F77JR,"https://images-na.ssl-images-amazon.com/images/I/61hSSVPvT3L._AC_UL900_SR900,600_.jpg",,US,1
146,47,B07Q55XCC9,"Norton 360 Standard 2025, Antivirus software for 1 Device with Auto-Renewal – Includes Advanced AI Scam Protection, VPN, Dark",$19.99,3.9,1138.0,https://www.amazon.com/dp/B07Q55XCC9,"https://images-na.ssl-images-amazon.com/images/I/71KEmJTcXCL._AC_UL900_SR900,600_.jpg",,US,1
147,48,B084L8X5VV,"Malwarebytes Premium | Amazon Exclusive | 18 Months, 2 Devices | Windows, Mac OS, Android, Apple iOS, Chrome [Online Code]",$39.99,4.4,1245.0,https://www.amazon.com/dp/B084L8X5VV,"https://images-na.ssl-images-amazon.com/images/I/51ar4vgTBCL._AC_UL900_SR900,600_.jpg",,US,1
148,49,B07Q69X7XL,"Norton AntiVirus Plus 2025, Antivirus software for 1 Device with Auto-Renewal – Includes Advanced AI Scam Protection, Passwor",$19.99,3.7,3092.0,https://www.amazon.com/dp/B07Q69X7XL,"https://images-na.ssl-images-amazon.com/images/I/71+FQ-+PUrL._AC_UL900_SR900,600_.jpg",,US,1
149,50,B07DDJRW7Y,Webroot Internet Security Complete | Antivirus Software 2025 | 10 Device | 1 Year Download for PC/Mac/Chromebook/Android/IOS ,$32.99,4.5,309.0,https://www.amazon.com/dp/B07DDJRW7Y,"https://images-na.ssl-images-amazon.com/images/I/71usJ80hjZL._AC_UL900_SR900,600_.jpg",,US,1
150,51,B0BB2P338G,"McAfee Total Protection 1-Device 2025 | Security Software Includes Antivirus, Secure VPN, Scam Protection, Identity Monitorin",$19.99,4.3,425.0,https://www.amazon.com/dp/B0BB2P338G,"https://images-na.ssl-images-amazon.com/images/I/51FC4m9j1ML._AC_UL900_SR900,600_.jpg",,US,2
151,52,B0CLCC3GSN,"[Old Version] TurboTax Deluxe 2023, Federal Tax Return [PC/Mac Download]",$59.99,4.4,1907.0,https://www.amazon.com/dp/B0CLCC3GSN,"https://images-na.ssl-images-amazon.com/images/I/61LncjXdK2L._AC_UL900_SR900,600_.jpg",,US,2
152,53,B0BB2N3SM3,"McAfee+ Premium Individual Unlimited Devices 2025 | Cybersecurity Software Includes Antivirus, Secure VPN, Scam Protection, I",$39.99,4.1,477.0,https://www.amazon.com/dp/B0BB2N3SM3,"https://images-na.ssl-images-amazon.com/images/I/71U7SJdcFpL._AC_UL900_SR900,600_.jpg",,US,2
153,54,B09C1RQQ2Z,"Norton 360 for Amazon, Antivirus software for up to 5 Devices, Includes VPN, Dark Web Monitoring, and PC Cloud Backup, Activa",$34.99,4.2,693.0,https://www.amazon.com/dp/B09C1RQQ2Z,"https://images-na.ssl-images-amazon.com/images/I/710R2j7jEQL._AC_UL900_SR900,600_.jpg",,US,2
154,55,B0DK29FP4Z,"Microsoft Office Home 2024 | One time purchase, 1 Device | Windows 10/11, Mac - Key Card",$144.99,4.3,107.0,https://www.amazon.com/dp/B0DK29FP4Z,"https://images-na.ssl-images-amazon.com/images/I/51gGYg2xuwL._AC_UL900_SR900,600_.jpg",,US,2
155,56,B07QLYWQRQ,"Norton 360 Deluxe, Antivirus software for 5 Devices with Auto-Renewal – Includes Advanced AI Scam Protection, VPN, Dark Web M",$24.99,4.2,11030.0,https://www.amazon.com/dp/B07QLYWQRQ,"https://images-na.ssl-images-amazon.com/images/I/71EgtBunTjL._AC_UL900_SR900,600_.jpg",,US,2
156,57,B07CXZZWFF,Bitdefender Total Security - 5 Devices | 2 year Subscription | PC/Mac | Activation Code by email,$74.99,4.2,2531.0,https://www.amazon.com/dp/B07CXZZWFF,"https://images-na.ssl-images-amazon.com/images/I/81tKxKRWTlL._AC_UL900_SR900,600_.jpg",,US,2
157,58,B0DJQ37VM7,H&R Block Tax Software Premium 2024 Win/Mac with Refund Bonus Offer (Amazon Exclusive) [PC/Mac Online Code],$78.99,4.2,660.0,https://www.amazon.com/dp/B0DJQ37VM7,"https://images-na.ssl-images-amazon.com/images/I/51tob7UDgCL._AC_UL900_SR900,600_.jpg",,US,2
158,59,B0CJYJH2YS,"[Old Version] TurboTax Premier 2023, Federal & State Tax Return [PC/Mac Disc]",,4.4,6483.0,https://www.amazon.com/dp/B0CJYJH2YS,"https://images-na.ssl-images-amazon.com/images/I/71+KHl2VNFL._AC_UL900_SR900,600_.jpg",,US,2
159,60,B0DJQ2SYND,H&R Block Tax Software Deluxe 2024 Win/Mac with Refund Bonus Offer (Amazon Exclusive) [PC/Mac Online Code],$51.99,4.3,744.0,https://www.amazon.com/dp/B0DJQ2SYND,"https://images-na.ssl-images-amazon.com/images/I/512dhP2BIfL._AC_UL900_SR900,600_.jpg",,US,2
160,61,B0BZ2K72LD,"McAfee Total Protection 3-Device 2025 |15 Month Subscription with Auto-Renewal |Security Software Includes Antivirus, Secure ",$26.99,4.2,479.0,https://www.amazon.com/dp/B0BZ2K72LD,"https://images-na.ssl-images-amazon.com/images/I/71ObcscPklL._AC_UL900_SR900,600_.jpg",,US,2
161,62,B0DJQ1XRSB,H&R Block Tax Software Premium & Business 2024 Win with Refund Bonus Offer (Amazon Exclusive) [PC Online code],$99.99,3.7,437.0,https://www.amazon.com/dp/B0DJQ1XRSB,"https://images-na.ssl-images-amazon.com/images/I/51yZ-hIg8vL._AC_UL900_SR900,600_.jpg",,US,2
